CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fraud,RiskScore,BalancePerProduct,AgeRisk,HighValueCustomer,LowCreditRisk,MarketingScore,ComplainFlag,LowSatisfaction,OperationalRiskScore
738,France,Male,35,5,16127404.999999998,2,1,0,18142987.0,0,0,5,SILVER,566,0,2,53758.01666666666,0,1,0,1,0,0,1
422,France,Female,33,2,11983969.0,2,1,0,10265531.0,0,0,4,SILVER,332,0,2,0.0,0,0,1,1,0,0,1
537,Spain,Male,30,1,10313817.0,1,1,1,9655542.0,0,0,4,SILVER,498,0,1,51569.085,0,1,0,2,0,0,0
707,Germany,Female,40,3,10962844.0,1,1,0,18936603.0,0,0,2,PLATINUM,361,0,2,54814.22,0,1,0,2,0,1,2
690,France,Male,54,5,11983969.0,1,1,0,1284761.0,1,1,5,GOLD,439,0,2,0.0,0,0,0,0,1,0,2
664,Germany,Male,33,7,9728616.0,2,1,0,14343332.999999998,0,0,5,GOLD,334,0,1,32428.72,0,0,0,1,0,0,1
850,France,Female,33,7,11800426.0,1,1,0,18398382.0,0,0,5,SILVER,782,0,2,59002.13,0,1,0,1,0,0,1
584,Spain,Male,32,9,8553483.0,1,0,0,16913724.0,0,0,5,PLATINUM,226,0,1,42767.415,0,0,0,1,0,0,1
728,France,Female,59,4,11983969.0,1,1,1,16336585.0,1,1,5,GOLD,296,0,1,0.0,0,0,0,0,1,0,1
560,Spain,Female,43,4,9514044.0,2,1,0,12318144.0,1,1,5,DIAMOND,615,0,2,31713.48,0,0,0,1,1,0,2
629,France,Female,31,6,11983969.0,1,1,1,1644759.9999999998,1,1,3,PLATINUM,427,0,1,0.0,0,0,0,0,1,0,1
658,France,Male,25,3,11983969.0,2,0,1,17394840.0,0,0,4,GOLD,399,0,0,0.0,0,0,0,0,0,0,0
794,Germany,Female,54,1,7590084.0,1,1,1,19215466.0,0,0,4,GOLD,322,0,0,37950.42,0,0,0,1,0,0,0
790,France,Female,41,2,12661927.0,1,1,0,19822438.0,0,0,4,DIAMOND,696,0,2,63309.635,0,1,0,1,0,0,1
640,France,Male,44,7,11183347.0,1,1,0,6720274.000000001,0,0,3,PLATINUM,355,0,2,55916.735,0,1,0,1,0,0,1
652,Spain,Male,37,7,11983969.0,2,1,0,6878992.999999999,0,0,4,GOLD,932,0,1,0.0,0,0,0,1,0,0,1
583,France,Female,57,3,23838756.0,1,0,1,14796499.0,1,1,5,GOLD,552,0,2,119193.78,0,1,0,1,1,0,1
775,France,Female,32,2,10869896.0,2,1,1,16106973.000000002,0,0,4,PLATINUM,236,0,1,36232.98666666667,0,1,0,1,0,0,0
584,France,Female,39,2,11268769.0,1,1,1,12774961.0,0,0,4,PLATINUM,857,0,1,56343.845,0,1,0,1,0,0,0
635,Germany,Female,48,4,8155689.0,2,1,0,19191437.0,0,0,2,DIAMOND,488,0,1,27185.63,0,0,0,1,0,1,2
814,France,Male,48,9,13659685.0,1,1,1,18579190.0,0,0,3,GOLD,935,0,1,68298.425,0,1,0,1,0,0,0
735,Germany,Female,43,9,9880745.0,1,0,0,18457004.0,1,1,4,SILVER,730,0,2,49403.725,0,0,0,1,1,0,2
678,France,Female,31,1,11983969.0,2,0,1,13044665.0,0,0,2,GOLD,246,0,0,0.0,0,0,0,0,0,1,1
693,France,Male,37,1,11983969.0,2,1,1,8286755.0,0,0,1,DIAMOND,502,0,0,0.0,0,0,0,0,0,1,1
640,France,Female,30,6,10749970.0,1,1,1,18763222.0,0,0,5,DIAMOND,663,0,1,53749.85,0,1,0,1,0,0,0
773,Spain,Female,23,8,11983969.0,2,1,0,5675979.0,0,0,5,DIAMOND,359,0,1,0.0,1,0,0,1,0,0,1
736,France,Female,30,9,11983969.0,2,1,0,3418033.0,0,0,3,GOLD,341,0,1,0.0,0,0,0,0,0,0,1
693,France,Female,28,8,11983969.0,2,1,1,15854525.0,0,0,1,PLATINUM,846,0,0,0.0,0,0,0,0,0,1,1
496,France,Female,41,1,17602405.0,2,1,0,18233798.0,0,0,1,DIAMOND,754,0,3,58674.68333333333,0,1,1,2,0,1,2
751,France,Female,39,3,11983969.0,2,1,1,8417534.0,0,0,4,DIAMOND,254,0,0,0.0,0,0,0,0,0,0,0
528,Germany,Male,39,0,12763162.0,1,0,1,2219780.0,1,1,4,PLATINUM,654,0,2,63815.81,0,1,0,2,1,0,1
754,Spain,Female,19,9,11983969.0,1,1,0,18964111.0,0,0,3,SILVER,933,0,1,0.0,1,0,0,1,0,0,1
568,Germany,Female,26,10,10981916.0,2,1,0,15449139.000000002,0,0,2,SILVER,865,0,2,36606.386666666665,0,1,0,2,0,1,2
592,Spain,Female,41,2,13873494.0,1,1,0,9002074.0,0,0,1,PLATINUM,308,0,2,69367.47,0,1,0,2,0,1,2
558,Germany,Male,25,10,11136310.0,2,1,0,19726435.0,0,0,4,PLATINUM,837,0,2,37121.03333333333,0,1,0,2,0,0,1
825,France,Male,34,9,11983969.0,2,1,1,3193306.0,0,0,3,SILVER,941,0,0,0.0,0,0,0,0,0,0,0
677,Germany,Male,28,0,14398800.0,2,1,0,875569.0,1,1,4,PLATINUM,658,0,3,47996.0,0,1,0,2,1,0,2
653,France,Male,34,5,11883875.0,1,1,1,5282013.0,0,0,2,GOLD,360,0,1,59419.375,0,1,0,1,0,1,1
593,Spain,Male,35,4,16163775.0,1,1,1,2000846.0,0,0,1,GOLD,391,0,1,80818.875,0,1,0,2,0,1,1
632,France,Female,44,3,13379389.000000002,1,1,1,3460714.0,1,1,1,SILVER,621,1,2,66896.945,0,1,0,1,1,1,2
601,Germany,Male,35,8,7155383.0,1,1,0,17738445.0,0,0,4,DIAMOND,448,0,1,35776.915,0,0,0,1,0,0,1
786,France,Female,62,8,11983969.0,1,1,1,16570264.000000002,0,0,2,SILVER,765,0,0,0.0,1,0,0,0,0,1,1
654,France,Female,40,3,11983969.0,2,1,0,16788910.0,0,0,4,DIAMOND,428,0,1,0.0,0,0,0,0,0,0,1
572,France,Female,38,7,11983969.0,2,1,1,13312262.0,0,0,1,PLATINUM,739,0,0,0.0,0,0,0,0,0,1,1
813,France,Female,62,10,6466795.0,2,0,1,14045414.000000002,0,0,4,SILVER,691,0,0,21555.983333333334,1,0,0,0,0,0,0
523,France,Female,28,2,12116411.0,1,1,1,5993881.0,0,0,3,GOLD,496,0,1,60582.055,0,1,0,1,0,0,0
506,Spain,Male,50,3,11983969.0,2,1,0,1201679.0,0,0,3,DIAMOND,295,0,1,0.0,0,0,0,1,0,0,1
513,Spain,Male,72,3,9890306.0,1,1,1,8125124.000000001,0,0,5,DIAMOND,842,0,0,49451.53,1,0,0,1,0,0,0
664,France,Female,31,7,10415884.0,1,1,0,13416985.0,0,0,2,PLATINUM,951,0,2,52079.42,0,1,0,1,0,1,2
684,France,Male,54,6,11983969.0,2,1,1,9488860.0,0,0,3,SILVER,335,0,0,0.0,0,0,0,0,0,0,0
608,Spain,Female,63,3,13952993.0,2,1,1,17569616.0,1,1,2,GOLD,961,0,2,46509.97666666666,1,1,0,2,1,1,2
527,France,Female,25,6,11983969.0,2,0,1,9675858.0,0,0,3,SILVER,430,0,0,0.0,0,0,0,0,0,0,0
666,France,Male,53,5,6464670.0,1,1,0,12801948.0,1,1,3,GOLD,580,0,2,32323.35,0,0,0,0,1,0,2
779,France,Male,71,3,11983969.0,2,1,1,14689535.999999998,1,1,1,PLATINUM,858,0,1,0.0,1,0,0,0,1,1,2
629,France,Female,40,6,11983969.0,2,1,1,13935629.999999998,0,0,4,SILVER,327,0,0,0.0,0,0,0,0,0,0,0
430,France,Male,35,1,11889422.0,1,0,0,292361.0,0,0,5,SILVER,873,0,3,59447.11,0,1,1,2,0,0,1
712,France,Male,24,2,11983969.0,1,0,1,12123251.0,0,0,5,GOLD,264,0,0,0.0,1,0,0,0,0,0,0
682,France,Male,30,9,11983969.0,2,1,1,205342.0,0,0,5,SILVER,456,0,0,0.0,0,0,0,0,0,0,0
634,France,Female,41,8,6821399.000000001,1,1,1,638246.0,0,0,3,SILVER,911,0,0,34106.995,0,0,0,0,0,0,0
487,Spain,Female,31,1,11983969.0,2,1,0,15875013.0,0,0,3,SILVER,546,0,2,0.0,0,0,1,2,0,0,1
808,Spain,Male,47,8,13919600.0,1,0,1,7402836.0,0,0,2,SILVER,801,0,1,69598.0,0,1,0,2,0,1,1
527,France,Female,32,7,11983969.0,2,1,1,4409975.0,0,0,3,GOLD,718,0,0,0.0,0,0,0,0,0,0,0
637,Germany,Male,50,4,12634555.0,1,0,1,1732300.0,1,1,3,PLATINUM,683,0,2,63172.775,0,1,0,2,1,0,1
802,Spain,Male,40,5,11983969.0,2,1,1,17504369.0,0,0,4,GOLD,332,0,0,0.0,0,0,0,1,0,0,0
529,France,Female,38,2,11983969.0,1,1,0,14638885.0,1,1,5,DIAMOND,339,0,2,0.0,0,0,0,0,1,0,2
850,France,Female,43,3,11983969.0,2,0,0,246580.00000000003,0,0,4,GOLD,452,0,1,0.0,0,0,0,0,0,0,1
738,France,Male,18,4,11983969.0,2,1,1,4779915.0,0,0,5,PLATINUM,739,0,0,0.0,1,0,0,0,0,0,0
817,France,Male,34,5,12927843.0,1,0,0,16556284.0,0,0,1,DIAMOND,703,0,2,64639.215,0,1,0,1,0,1,2
735,France,Male,31,3,11955835.0,1,0,0,7292767.999999999,0,0,1,GOLD,386,0,2,59779.175,0,1,0,1,0,1,2
619,Germany,Female,41,5,9246758.0,1,1,0,3827047.0,0,0,3,GOLD,569,0,1,46233.79,0,0,0,1,0,0,1
671,France,Male,27,5,11983969.0,2,0,0,12089307.0,0,0,4,GOLD,962,0,1,0.0,0,0,0,0,0,0,1
581,Spain,Female,31,6,11983969.0,2,1,0,18837721.0,0,0,1,SILVER,644,0,1,0.0,0,0,0,1,0,1,2
690,Spain,Male,36,10,11983969.0,2,1,0,5590293.0,0,0,2,GOLD,876,0,1,0.0,0,0,0,1,0,1,2
579,Spain,Male,56,4,9934083.0,1,0,0,452374.0,1,1,1,DIAMOND,806,1,2,49670.415,0,0,0,1,1,1,3
688,Spain,Female,24,3,11983969.0,2,1,1,10219516.0,0,0,5,DIAMOND,739,0,0,0.0,1,0,0,1,0,0,0
599,Spain,Female,28,4,12683379.0,2,1,0,6084309.0,1,1,5,PLATINUM,252,0,3,42277.93,0,1,0,2,1,0,2
729,Germany,Male,29,5,10967652.0,1,1,1,2554847.0,0,0,4,PLATINUM,790,0,1,54838.26,0,1,0,2,0,0,0
718,France,Female,29,3,11983969.0,1,0,1,13446229.0,0,0,4,PLATINUM,253,0,0,0.0,0,0,0,0,0,0,0
712,Germany,Male,53,6,13472999.0,2,1,1,13270264.000000002,0,0,2,DIAMOND,856,0,1,44909.996666666666,0,1,0,2,0,1,1
474,France,Male,37,3,9843137.0,1,0,0,7569844.0,0,0,4,DIAMOND,972,0,2,49215.685,0,0,1,1,0,0,1
565,Germany,Male,33,8,13036831.0,2,1,0,10564243.0,0,0,3,GOLD,860,0,2,43456.10333333333,0,1,0,2,0,0,1
658,France,Female,31,7,12397496.0,1,1,0,10215375.0,0,0,3,DIAMOND,226,0,2,61987.48,0,1,0,1,0,0,1
714,France,Male,63,4,13808216.0,1,0,1,16667754.0,0,0,1,GOLD,945,0,1,69041.08,1,1,0,1,0,1,1
725,France,Male,45,1,12985532.0,1,0,0,2421865.0,0,0,2,SILVER,917,0,2,64927.66,0,1,0,1,0,1,2
825,France,Male,40,6,13230822.0,1,0,0,11712250.0,0,0,2,PLATINUM,465,0,2,66154.11,0,1,0,1,0,1,2
665,Germany,Female,45,5,15544765.0,2,1,0,5187195.0,1,1,4,PLATINUM,511,0,3,51815.88333333333,0,1,0,2,1,0,2
670,Spain,Male,35,2,12426864.0,2,0,1,8432103.0,0,0,4,DIAMOND,301,0,1,41422.88,0,1,0,2,0,0,0
474,Germany,Female,34,9,17631136.0,1,1,0,16021326.999999998,0,0,3,SILVER,724,1,3,88155.68,0,1,1,3,0,0,1
591,France,Male,40,2,9988642.0,2,1,1,8869519.0,0,0,2,GOLD,675,0,0,33295.473333333335,0,0,0,0,0,1,1
508,France,Female,31,7,11983969.0,2,1,1,612315.0,0,0,4,GOLD,573,0,0,0.0,0,0,0,0,0,0,0
695,France,Female,36,2,11983969.0,2,0,1,16774954.0,0,0,3,SILVER,463,0,0,0.0,0,0,0,0,0,0,0
660,Germany,Male,24,5,8508930.0,1,1,1,7163800.0,0,0,3,PLATINUM,809,0,0,42544.65,1,0,0,1,0,0,0
687,Germany,Male,41,10,13431821.0,2,1,1,19806452.0,0,0,4,DIAMOND,402,0,1,44772.736666666664,0,1,0,2,0,0,0
658,Germany,Male,29,5,7539553.0,2,0,1,5491492.0,0,0,4,PLATINUM,298,0,0,25131.843333333334,0,0,0,1,0,0,0
705,Germany,Female,33,5,11676570.0,1,0,0,19065917.0,1,1,1,SILVER,711,0,3,58382.85,0,1,0,2,1,1,3
739,Spain,Male,60,4,11983969.0,1,1,1,5163767.0,0,0,1,DIAMOND,457,0,0,0.0,0,0,0,1,0,1,1
844,France,Male,38,7,11150166.0,1,1,1,11933338.0,0,0,5,SILVER,962,0,1,55750.83,0,1,0,1,0,0,0
602,Germany,Female,48,7,7659508.0,2,0,0,12709514.0,0,0,3,PLATINUM,558,0,1,25531.693333333333,0,0,0,1,0,0,1
759,France,Female,33,9,16054135.999999998,2,0,0,9354114.0,0,0,4,SILVER,497,0,2,53513.78666666666,0,1,0,1,0,0,1
747,Germany,Male,38,2,12972860.0,1,1,0,8928954.0,0,0,2,PLATINUM,747,0,2,64864.3,0,1,0,2,0,1,2
673,France,Male,47,1,11983969.0,2,0,0,10876216.0,0,0,5,SILVER,382,0,1,0.0,0,0,0,0,0,0,1
671,Spain,Female,34,5,13092902.0,4,1,1,2823825.0,1,1,1,PLATINUM,586,0,2,26185.804,0,1,0,2,1,1,2
640,Germany,Female,74,2,11680025.0,1,1,1,3413043.0,0,0,1,PLATINUM,947,0,1,58400.125,1,1,0,2,0,1,1
581,Germany,Male,40,0,10101653.0,1,0,1,792635.0,1,1,3,SILVER,783,0,2,50508.265,0,1,0,2,1,0,1
630,France,Male,67,5,11983969.0,2,1,1,2733027.0,0,0,3,SILVER,556,0,0,0.0,1,0,0,0,0,0,0
703,France,Female,33,8,19056665.0,1,1,1,7999714.0,0,0,3,PLATINUM,708,0,1,95283.325,0,1,0,1,0,0,0
698,Spain,Female,47,6,11983969.0,1,1,0,5021381.0,1,1,4,PLATINUM,625,0,2,0.0,0,0,0,1,1,0,2
742,Germany,Female,43,6,9706769.0,1,0,1,6092003.0,1,1,5,GOLD,375,0,1,48533.845,0,0,0,1,1,0,1
652,France,Female,37,4,9220854.0,1,0,1,19769980.0,1,1,3,PLATINUM,822,0,1,46104.27,0,0,0,0,1,0,1
644,France,Male,37,2,18634797.0,2,1,0,9280973.0,0,0,4,SILVER,499,0,2,62115.99,0,1,0,1,0,0,1
735,Spain,Male,55,2,10317662.0,1,0,1,16351616.0,0,0,2,PLATINUM,708,0,1,51588.31,0,1,0,2,0,1,1
777,France,Female,58,4,11983969.0,1,1,1,6244907.0,1,1,3,GOLD,852,0,1,0.0,0,0,0,0,1,0,1
644,Germany,Female,40,4,7727008.0,2,1,1,11580010.0,1,1,3,DIAMOND,748,0,1,25756.693333333333,0,0,0,1,1,0,1
665,Germany,Female,37,3,11191163.0,1,1,1,11035968.0,1,1,4,GOLD,413,0,2,55955.815,0,1,0,2,1,0,1
529,Germany,Male,72,5,9421605.0,1,1,1,7869567.999999999,0,0,2,DIAMOND,712,0,0,47108.025,1,0,0,1,0,1,1
803,Spain,Female,45,7,11983969.0,2,1,1,12837804.0,0,0,1,PLATINUM,589,0,0,0.0,0,0,0,1,0,1,1
604,Spain,Female,26,3,11983969.0,2,1,0,15524862.0,0,0,4,SILVER,679,0,1,0.0,0,0,0,1,0,0,1
738,France,Male,49,6,10677082.0,1,1,0,12349927.0,0,0,1,PLATINUM,315,0,2,53385.41,0,1,0,1,0,1,2
655,Germany,Female,72,5,13808997.0,2,1,1,9992041.0,0,0,3,GOLD,766,0,1,46029.99,1,1,0,2,0,0,0
698,Germany,Male,39,9,13319119.0,2,0,1,5328949.0,0,0,2,DIAMOND,428,0,1,44397.06333333333,0,1,0,2,0,1,1
775,France,Female,66,9,11983969.0,2,1,1,6762234.0,0,0,3,PLATINUM,826,0,0,0.0,1,0,0,0,0,0,0
735,France,Male,41,7,7413585.000000001,1,1,1,1178310.0,1,1,2,GOLD,750,0,1,37067.925,0,0,0,0,1,1,2
766,Spain,Male,41,6,9920846.0,2,1,0,6240238.0,0,0,4,GOLD,224,0,1,33069.48666666667,0,0,0,1,0,0,1
537,Germany,Male,84,8,9224234.0,1,1,1,18623598.0,0,0,3,SILVER,768,0,0,46121.17,1,0,0,1,0,0,0
599,Germany,Male,25,7,10838072.0,1,1,1,7900595.0,0,0,1,SILVER,933,0,1,54190.36,0,1,0,2,0,1,1
420,Spain,Female,55,4,9189332.0,1,1,0,14487028.0,1,1,3,GOLD,970,0,3,45946.66,0,0,1,2,1,0,2
674,France,Female,32,7,8575793.0,1,1,1,9548100.0,0,0,2,DIAMOND,929,0,0,42878.965,0,0,0,0,0,1,1
570,France,Female,46,3,11983969.0,2,0,0,82046.0,0,0,3,SILVER,909,0,1,0.0,0,0,0,0,0,0,1
623,Germany,Male,33,8,9675942.0,1,1,1,17477798.0,0,0,2,SILVER,357,0,0,48379.71,0,0,0,1,0,1,1
710,France,Male,30,6,11983969.0,2,1,1,899117.0,0,0,2,PLATINUM,834,0,0,0.0,0,0,0,0,0,1,1
466,France,Male,29,6,11983969.0,2,1,1,279727.0,0,0,2,GOLD,824,0,1,0.0,0,0,1,1,0,1,1
759,France,Female,22,5,11983969.0,1,1,0,2230317.0,0,0,1,DIAMOND,758,0,1,0.0,1,0,0,0,0,1,2
581,France,Male,71,4,11983969.0,2,1,1,19756208.0,0,0,2,DIAMOND,759,0,0,0.0,1,0,0,0,0,1,1
820,France,Male,33,2,13215026.0,2,1,0,2306797.0,0,0,2,GOLD,796,0,2,44050.08666666667,0,1,0,1,0,1,2
759,France,Male,41,9,11983969.0,2,0,1,19029412.0,0,0,4,GOLD,498,0,0,0.0,0,0,0,0,0,0,0
628,France,Female,31,6,17544375.0,1,1,0,11316717.0,1,1,2,GOLD,559,0,3,87721.875,0,1,0,1,1,1,3
676,France,Male,31,3,7899014.999999999,1,1,1,12477714.0,0,0,1,SILVER,225,0,0,39495.075,0,0,0,0,0,1,1
591,France,Female,33,4,11374337.0,1,1,0,12462508.0,0,0,2,SILVER,947,0,2,56871.685,0,1,0,1,0,1,2
690,France,Female,26,5,15762484.0,1,1,1,4959927.0,0,0,5,DIAMOND,881,0,1,78812.42,0,1,0,1,0,0,0
624,France,Female,62,7,12516362.0,2,1,1,15141150.0,0,0,5,GOLD,513,0,1,41721.206666666665,1,1,0,1,0,0,0
573,France,Female,23,2,11983969.0,1,1,0,12296418.0,0,0,4,PLATINUM,554,0,1,0.0,1,0,0,0,0,0,1
694,France,Male,60,9,11983969.0,1,1,1,5708897.0,0,0,4,GOLD,647,0,0,0.0,0,0,0,0,0,0,0
632,Spain,Female,29,7,8092275.0,1,1,0,782078.0,0,0,2,SILVER,434,0,1,40461.375,0,0,0,1,0,1,2
632,France,Male,40,3,19335486.0,2,1,0,14918841.0,0,0,4,GOLD,462,0,2,64451.619999999995,0,1,0,1,0,0,1
832,Germany,Female,40,9,10764894.0,2,1,1,13463897.0,0,0,2,PLATINUM,583,0,1,35882.98,0,1,0,2,0,1,1
598,Germany,Female,46,7,13176904.0,1,0,0,18498023.0,1,1,2,GOLD,911,0,3,65884.52,0,1,0,2,1,1,3
430,Germany,Male,36,1,13899248.000000002,2,0,0,12237342.0,0,0,3,SILVER,770,0,3,46330.82666666667,0,1,1,3,0,0,1
711,France,Female,37,8,11389992.0,1,0,0,8021520.0,0,0,3,SILVER,436,0,2,56949.96,0,1,0,1,0,0,1
582,Germany,Male,26,6,11445032.0,1,1,1,1408164.0,0,0,2,SILVER,480,0,1,57225.16,0,1,0,2,0,1,1
605,France,Male,39,3,11983969.0,2,1,0,19939045.0,0,0,3,SILVER,405,0,1,0.0,0,0,0,0,0,0,1
657,France,Female,37,2,11983969.0,2,1,1,766748.0,0,0,2,DIAMOND,398,0,0,0.0,0,0,0,0,0,1,1
578,Spain,Male,40,6,6360992.0,1,0,0,7496561.0,1,1,5,SILVER,783,0,2,31804.96,0,0,0,1,1,0,2
532,France,Male,38,9,11983969.0,2,0,0,3058395.0,0,0,2,PLATINUM,396,0,1,0.0,0,0,0,0,0,1,2
612,France,Female,42,10,7549750.999999999,1,0,0,14968278.0,0,0,2,DIAMOND,240,0,1,37748.755,0,0,0,0,0,1,2
792,France,Female,42,2,11983969.0,2,1,0,9266409.0,0,0,3,PLATINUM,522,0,1,0.0,0,0,0,0,0,0,1
674,France,Female,26,10,11983969.0,2,1,1,13842310.0,0,0,1,PLATINUM,664,0,0,0.0,0,0,0,0,0,1,1
680,France,Male,31,1,11983969.0,2,1,1,314820.0,0,0,2,GOLD,442,0,0,0.0,0,0,0,0,0,1,1
593,France,Female,39,0,11770473.0,1,1,0,19793350.0,0,0,4,DIAMOND,694,0,2,58852.365,0,1,0,1,0,0,1
679,Germany,Male,35,1,13046355.0,2,1,1,3734117.0,0,0,2,PLATINUM,606,0,1,43487.85,0,1,0,2,0,1,1
493,Spain,Male,32,8,4616118.0,1,1,1,7957739.999999999,0,0,2,GOLD,606,0,1,23080.59,0,0,1,2,0,1,1
688,Spain,Male,42,5,11983969.0,2,0,0,19760229.0,0,0,4,SILVER,378,0,1,0.0,0,0,0,1,0,0,1
769,Germany,Male,43,4,11018254.0,2,1,1,8753732.0,0,0,2,PLATINUM,505,0,1,36727.51333333333,0,1,0,2,0,1,1
581,Spain,Male,49,10,11983969.0,2,0,0,4162358.9999999995,0,0,1,GOLD,242,0,1,0.0,0,0,0,1,0,1,2
465,France,Male,41,9,11722115.0,1,1,0,16828095.0,0,0,3,SILVER,495,0,3,58610.575,0,1,1,2,0,0,1
641,France,Female,35,4,11983969.0,2,0,0,12598618.0,0,0,4,PLATINUM,757,0,1,0.0,0,0,0,0,0,0,1
731,Germany,Female,43,9,7912027.0,1,0,0,54852.0,1,1,5,DIAMOND,978,0,2,39560.135,0,0,0,1,1,0,2
625,France,Male,37,1,17706924.0,2,1,1,9608854.0,0,0,5,GOLD,446,0,1,59023.079999999994,0,1,0,1,0,0,0
468,France,Male,36,3,6163697.0,1,0,0,10778742.0,0,0,4,GOLD,928,0,2,30818.485,0,0,1,1,0,0,1
790,France,Male,26,5,11983969.0,1,1,0,2051079.0,0,0,2,SILVER,426,0,1,0.0,0,0,0,0,0,1,2
587,Germany,Female,37,6,10441403.0,1,1,0,19202602.0,0,0,4,DIAMOND,749,0,2,52207.015,0,1,0,2,0,0,1
692,France,Male,66,4,15973201.999999998,1,1,1,11818815.0,0,0,4,GOLD,273,0,1,79866.01,1,1,0,1,0,0,0
676,Germany,Female,34,4,8943703.0,1,1,1,18954095.0,0,0,4,GOLD,366,0,0,44718.515,0,0,0,1,0,0,0
571,France,Male,41,8,11983969.0,1,1,1,6373617.0,0,0,4,SILVER,681,0,0,0.0,0,0,0,0,0,0,0
700,France,Female,32,3,11983969.0,1,0,0,9574037.0,0,0,2,SILVER,790,0,1,0.0,0,0,0,0,0,1,2
445,France,Female,30,3,11983969.0,2,1,1,12793919.0,0,0,2,PLATINUM,842,0,1,0.0,0,0,1,1,0,1,1
746,France,Male,36,7,14240076.999999998,1,1,1,19343869.0,0,0,4,DIAMOND,452,0,1,71200.385,0,1,0,1,0,0,0
722,France,Female,47,2,8801140.0,1,1,1,9065594.0,1,1,3,SILVER,691,0,1,44005.7,0,0,0,0,1,0,1
596,France,Male,36,2,11983969.0,2,1,1,1206739.0,0,0,4,SILVER,933,0,0,0.0,0,0,0,0,0,0,0
850,Germany,Female,30,8,15487028.0,1,1,1,5419138.0,0,0,5,PLATINUM,690,0,1,77435.14,0,1,0,2,0,0,0
597,Spain,Female,46,4,11983969.0,2,1,0,5866716.0,1,1,5,SILVER,666,0,2,0.0,0,0,0,1,1,0,2
436,Spain,Male,43,5,11983969.0,2,1,1,3568743.0,0,0,5,DIAMOND,557,0,1,0.0,0,0,1,2,0,0,0
660,Germany,Male,28,1,11840225.0,2,1,0,1428893.0,0,0,1,PLATINUM,965,0,2,39467.416666666664,0,1,0,2,0,1,2
649,France,Male,37,9,8737488.0,2,1,1,24736.0,0,0,1,PLATINUM,245,0,0,29124.960000000003,0,0,0,0,0,1,1
646,Germany,Male,32,8,10539780.0,1,1,0,7811184.0,1,1,1,PLATINUM,311,0,3,52698.9,0,1,0,2,1,1,3
560,Spain,Female,31,5,12534169.0,1,1,0,7954739.0,0,0,4,PLATINUM,797,0,2,62670.845,0,1,0,2,0,0,1
710,Germany,Male,49,10,12916488.0,1,1,1,19326672.0,0,0,5,DIAMOND,890,0,1,64582.44,0,1,0,2,0,0,0
513,France,Male,40,3,14100446.0,1,1,0,10502846.0,0,0,3,SILVER,904,0,2,70502.23,0,1,0,1,0,0,1
607,France,Female,21,0,11983969.0,2,1,0,11610652.0,0,0,1,DIAMOND,324,0,1,0.0,1,0,0,0,0,1,2
757,France,Male,57,3,8907941.0,1,1,1,5317921.0,1,1,4,DIAMOND,789,0,1,44539.705,0,0,0,0,1,0,1
619,Germany,Male,40,9,10360431.0,2,0,0,14094704.999999998,0,0,1,DIAMOND,923,0,2,34534.77,0,1,0,2,0,1,2
612,France,Male,24,1,18270505.0,1,1,1,17183706.0,0,0,3,SILVER,615,0,1,91352.525,1,1,0,1,0,0,0
842,France,Male,29,8,11983969.0,2,1,1,12343705.0,0,0,2,DIAMOND,466,0,0,0.0,0,0,0,0,0,1,1
713,France,Male,33,6,9459848.0,1,0,0,19751966.0,1,1,5,PLATINUM,621,0,2,47299.24,0,0,0,0,1,0,2
657,Spain,Male,36,8,18824105.0,2,0,0,18305851.0,1,1,3,DIAMOND,382,0,3,62747.01666666666,0,1,0,2,1,0,2
770,France,Female,37,9,11983969.0,2,0,0,2271072.0,0,0,2,GOLD,281,0,1,0.0,0,0,0,0,0,1,2
773,France,Female,40,10,11983969.0,2,0,1,6930314.999999999,0,0,3,PLATINUM,826,0,0,0.0,0,0,0,0,0,0,0
470,Germany,Male,39,5,11746991.0,2,0,0,6370590.0,0,0,4,DIAMOND,849,0,3,39156.636666666665,0,1,1,3,0,0,1
781,Spain,Male,35,4,8079074.000000001,1,1,0,11642951.0,0,0,2,SILVER,456,0,1,40395.37,0,0,0,1,0,1,2
428,France,Female,62,1,10773593.0,1,0,1,5838177.0,0,0,4,DIAMOND,398,0,2,53867.965,1,1,1,2,0,0,0
600,Germany,Male,43,8,13337941.0,1,1,0,17737866.0,1,1,2,DIAMOND,448,1,3,66689.705,0,1,0,2,1,1,3
697,Spain,Female,37,7,16806687.0,1,1,0,3545053.0,0,0,2,GOLD,231,0,2,84033.435,0,1,0,2,0,1,2
692,Germany,Female,43,2,6901449.000000001,2,0,0,16462143.0,0,0,3,DIAMOND,708,0,1,23004.83,0,0,0,1,0,0,1
791,France,Male,28,4,11983969.0,1,1,0,17443548.0,0,0,2,PLATINUM,397,0,1,0.0,0,0,0,0,0,1,2
538,Germany,Female,42,1,9854862.0,2,0,1,9404775.0,0,0,5,DIAMOND,929,0,0,32849.54,0,0,0,1,0,0,0
820,France,Female,49,1,11983969.0,2,1,1,11908725.0,0,0,1,PLATINUM,679,0,0,0.0,0,0,0,0,0,1,1
679,Spain,Female,26,3,7655406.0,1,1,1,18480027.0,0,0,5,GOLD,795,0,0,38277.03,0,0,0,1,0,0,0
